entity,iso_code,date,indicator,value
Ireland,IRL,97,Daily ICU occupancy per million,11.64
Ireland,IRL,98,Daily ICU occupancy per million,10.436
Ireland,IRL,99,Daily ICU occupancy per million,11.238
Ireland,IRL,100,Daily ICU occupancy per million,11.038
Ireland,IRL,101,Daily ICU occupancy per million,10.636
Ireland,IRL,102,Daily ICU occupancy per million,11.64
Ireland,IRL,103,Daily ICU occupancy per million,11.439
Ireland,IRL,104,Daily ICU occupancy per million,10.636
Ireland,IRL,105,Daily ICU occupancy per million,10.034
Ireland,IRL,106,Daily ICU occupancy per million,9.031
Israel,ISR,0,Daily ICU occupancy per million,4.521
Israel,ISR,1,Daily ICU occupancy per million,4.628
Israel,ISR,2,Daily ICU occupancy per million,4.521
Israel,ISR,3,Daily ICU occupancy per million,4.951
Israel,ISR,4,Daily ICU occupancy per million,5.166
Israel,ISR,5,Daily ICU occupancy per million,5.382
Israel,ISR,6,Daily ICU occupancy per million,5.597
Israel,ISR,7,Daily ICU occupancy per million,6.135
Israel,ISR,8,Daily ICU occupancy per million,6.565
Israel,ISR,9,Daily ICU occupancy per million,7.427
Israel,ISR,10,Daily ICU occupancy per million,7.965
Israel,ISR,11,Daily ICU occupancy per million,8.395
Israel,ISR,12,Daily ICU occupancy per million,8.718
Israel,ISR,13,Daily ICU occupancy per million,10.225
Israel,ISR,14,Daily ICU occupancy per million,11.732
Israel,ISR,15,Daily ICU occupancy per million,12.27
Israel,ISR,16,Daily ICU occupancy per million,12.7
Israel,ISR,17,Daily ICU occupancy per million,15.714
Israel,ISR,18,Daily ICU occupancy per million,15.391
Israel,ISR,19,Daily ICU occupancy per million,17.329
Israel,ISR,20,Daily ICU occupancy per million,19.374
Israel,ISR,21,Daily ICU occupancy per million,21.741
Israel,ISR,22,Daily ICU occupancy per million,22.71
Israel,ISR,23,Daily ICU occupancy per million,23.894
Israel,ISR,24,Daily ICU occupancy per million,25.401
Israel,ISR,25,Daily ICU occupancy per million,26.154
Israel,ISR,26,Daily ICU occupancy per million,29.706
Israel,ISR,27,Daily ICU occupancy per million,30.137
Israel,ISR,28,Daily ICU occupancy per million,31.536
Israel,ISR,29,Daily ICU occupancy per million,34.55
Israel,ISR,30,Daily ICU occupancy per million,34.119
Israel,ISR,31,Daily ICU occupancy per million,36.379
Israel,ISR,32,Daily ICU occupancy per million,37.133
Israel,ISR,33,Daily ICU occupancy per million,36.917
Israel,ISR,34,Daily ICU occupancy per million,37.456
Israel,ISR,35,Daily ICU occupancy per million,38.424
Israel,ISR,36,Daily ICU occupancy per million,38.747
Israel,ISR,37,Daily ICU occupancy per million,39.501
Israel,ISR,38,Daily ICU occupancy per million,37.456
Israel,ISR,39,Daily ICU occupancy per million,34.98
Israel,ISR,40,Daily ICU occupancy per million,34.98
Israel,ISR,41,Daily ICU occupancy per million,34.011
Israel,ISR,42,Daily ICU occupancy per million,32.827
Israel,ISR,43,Daily ICU occupancy per million,34.657
Israel,ISR,44,Daily ICU occupancy per million,35.949
Israel,ISR,45,Daily ICU occupancy per million,34.872
Israel,ISR,46,Daily ICU occupancy per million,33.258
Israel,ISR,47,Daily ICU occupancy per million,32.074
Israel,ISR,48,Daily ICU occupancy per million,31.105
Israel,ISR,49,Daily ICU occupancy per million,33.043
Israel,ISR,50,Daily ICU occupancy per million,33.258
Israel,ISR,51,Daily ICU occupancy per million,31.321
Israel,ISR,52,Daily ICU occupancy per million,30.998
Israel,ISR,53,Daily ICU occupancy per million,28.953
Israel,ISR,54,Daily ICU occupancy per million,29.06
Israel,ISR,55,Daily ICU occupancy per million,28.415
Israel,ISR,56,Daily ICU occupancy per million,27.446
Israel,ISR,57,Daily ICU occupancy per million,28.199
Israel,ISR,58,Daily ICU occupancy per million,27.769
Israel,ISR,59,Daily ICU occupancy per million,26.37
Israel,ISR,60,Daily ICU occupancy per million,25.078
Israel,ISR,61,Daily ICU occupancy per million,24.002
Israel,ISR,62,Daily ICU occupancy per million,23.679
Israel,ISR,63,Daily ICU occupancy per million,22.925
Israel,ISR,64,Daily ICU occupancy per million,22.603
Israel,ISR,65,Daily ICU occupancy per million,20.988
Israel,ISR,66,Daily ICU occupancy per million,20.342
Israel,ISR,67,Daily ICU occupancy per million,20.88
Israel,ISR,68,Daily ICU occupancy per million,20.45
Israel,ISR,69,Daily ICU occupancy per million,19.374
Israel,ISR,70,Daily ICU occupancy per million,18.728
Israel,ISR,71,Daily ICU occupancy per million,18.835
Israel,ISR,72,Daily ICU occupancy per million,18.513
Israel,ISR,73,Daily ICU occupancy per million,17.436
Israel,ISR,74,Daily ICU occupancy per million,17.974
Israel,ISR,75,Daily ICU occupancy per million,17.544
Israel,ISR,76,Daily ICU occupancy per million,17.651
Israel,ISR,77,Daily ICU occupancy per million,17.436
Israel,ISR,78,Daily ICU occupancy per million,17.759
Israel,ISR,79,Daily ICU occupancy per million,16.468
Israel,ISR,80,Daily ICU occupancy per million,16.468
Israel,ISR,81,Daily ICU occupancy per million,16.683
Israel,ISR,82,Daily ICU occupancy per million,15.822
Israel,ISR,83,Daily ICU occupancy per million,15.176
Israel,ISR,84,Daily ICU occupancy per million,14.853
Israel,ISR,85,Daily ICU occupancy per million,14.207
Israel,ISR,86,Daily ICU occupancy per million,14.745
Israel,ISR,87,Daily ICU occupancy per million,14.315
Israel,ISR,88,Daily ICU occupancy per million,13.346
Israel,ISR,89,Daily ICU occupancy per million,12.378
Israel,ISR,90,Daily ICU occupancy per million,12.916
Israel,ISR,91,Daily ICU occupancy per million,13.777
Israel,ISR,92,Daily ICU occupancy per million,13.239
Israel,ISR,93,Daily ICU occupancy per million,12.162
Israel,ISR,94,Daily ICU occupancy per million,13.023
Israel,ISR,95,Daily ICU occupancy per million,13.023
Israel,ISR,96,Daily ICU occupancy per million,12.378
Israel,ISR,97,Daily ICU occupancy per million,11.624
Israel,ISR,98,Daily ICU occupancy per million,11.839
Israel,ISR,99,Daily ICU occupancy per million,12.378
Israel,ISR,100,Daily ICU occupancy per million,12.27
Israel,ISR,101,Daily ICU occupancy per million,11.947
Israel,ISR,102,Daily ICU occupancy per million,11.624
Israel,ISR,103,Daily ICU occupancy per million,11.194
Israel,ISR,104,Daily ICU occupancy per million,10.548
Israel,ISR,105,Daily ICU occupancy per million,10.655
Italy,ITA,0,Daily ICU occupancy per million,21.485
Italy,ITA,1,Daily ICU occupancy per million,21.85
Italy,ITA,2,Daily ICU occupancy per million,22.38
Italy,ITA,3,Daily ICU occupancy per million,23.059
Italy,ITA,4,Daily ICU occupancy per million,23.655
Italy,ITA,5,Daily ICU occupancy per million,24.301
Italy,ITA,6,Daily ICU occupancy per million,24.831
Italy,ITA,7,Daily ICU occupancy per million,25.792
Italy,ITA,8,Daily ICU occupancy per million,26.422
Italy,ITA,9,Daily ICU occupancy per million,26.604
Italy,ITA,10,Daily ICU occupancy per million,27.78
Italy,ITA,11,Daily ICU occupancy per million,27.647
Italy,ITA,12,Daily ICU occupancy per million,27.631
Italy,ITA,13,Daily ICU occupancy per million,27.813
Italy,ITA,14,Daily ICU occupancy per million,27.78
Italy,ITA,15,Daily ICU occupancy per million,28.012
Italy,ITA,16,Daily ICU occupancy per million,28.442
Italy,ITA,17,Daily ICU occupancy per million,28.409
Italy,ITA,18,Daily ICU occupancy per million,27.962
Italy,ITA,19,Daily ICU occupancy per million,28.128
Italy,ITA,20,Daily ICU occupancy per million,28.277
Italy,ITA,21,Daily ICU occupancy per million,27.763
Italy,ITA,22,Daily ICU occupancy per million,27.912
Italy,ITA,23,Daily ICU occupancy per million,27.912
Italy,ITA,24,Daily ICU occupancy per million,28.012
Italy,ITA,25,Daily ICU occupancy per million,27.581
Italy,ITA,26,Daily ICU occupancy per million,27.25
Italy,ITA,27,Daily ICU occupancy per million,27.001
Italy,ITA,28,Daily ICU occupancy per million,26.306
Italy,ITA,29,Daily ICU occupancy per million,26.388
Italy,ITA,30,Daily ICU occupancy per million,26.239
Italy,ITA,31,Daily ICU occupancy per million,25.66
Italy,ITA,32,Daily ICU occupancy per million,25.245
Italy,ITA,33,Daily ICU occupancy per million,24.136
Italy,ITA,34,Daily ICU occupancy per million,23.854
Italy,ITA,35,Daily ICU occupancy per million,23.374
Italy,ITA,36,Daily ICU occupancy per million,23.705
Italy,ITA,37,Daily ICU occupancy per million,23.572
Italy,ITA,38,Daily ICU occupancy per million,22.794
Italy,ITA,39,Daily ICU occupancy per million,22.363
Italy,ITA,40,Daily ICU occupancy per million,21.899
Italy,ITA,41,Daily ICU occupancy per million,20.955
Italy,ITA,42,Daily ICU occupancy per million,20.259
Italy,ITA,43,Daily ICU occupancy per million,19.713
Italy,ITA,44,Daily ICU occupancy per million,19.431
Italy,ITA,45,Daily ICU occupancy per million,18.536
Italy,ITA,46,Daily ICU occupancy per million,17.774
Italy,ITA,47,Daily ICU occupancy per million,17.178
Italy,ITA,48,Daily ICU occupancy per million,16.35
Italy,ITA,49,Daily ICU occupancy per million,15.787
Italy,ITA,50,Daily ICU occupancy per million,15.472
Italy,ITA,51,Daily ICU occupancy per million,15.373
Italy,ITA,52,Daily ICU occupancy per million,14.842
Italy,ITA,53,Daily ICU occupancy per million,14.677
Italy,ITA,54,Daily ICU occupancy per million,13.898
Italy,ITA,55,Daily ICU occupancy per million,13.236
Italy,ITA,56,Daily ICU occupancy per million,12.639
Italy,ITA,57,Daily ICU occupancy per million,12.142
Italy,ITA,58,Daily ICU occupancy per million,11.828
Italy,ITA,59,Daily ICU occupancy per million,11.728
Italy,ITA,60,Daily ICU occupancy per million,11.281
Italy,ITA,61,Daily ICU occupancy per million,10.834
Italy,ITA,62,Daily ICU occupancy per million,10.353
Italy,ITA,63,Daily ICU occupancy per million,10.088
Italy,ITA,64,Daily ICU occupancy per million,9.989
Italy,ITA,65,Daily ICU occupancy per million,10.105
Italy,ITA,66,Daily ICU occupancy per million,9.807
Italy,ITA,67,Daily ICU occupancy per million,9.326
Italy,ITA,68,Daily ICU occupancy per million,9.028
Italy,ITA,69,Daily ICU occupancy per million,8.73
Italy,ITA,70,Daily ICU occupancy per million,8.498
Italy,ITA,71,Daily ICU occupancy per million,8.548
Italy,ITA,72,Daily ICU occupancy per million,8.581
Italy,ITA,73,Daily ICU occupancy per million,8.316
Italy,ITA,74,Daily ICU occupancy per million,7.902
Italy,ITA,75,Daily ICU occupancy per million,7.835
Italy,ITA,76,Daily ICU occupancy per million,7.852
Italy,ITA,77,Daily ICU occupancy per million,7.802
Italy,ITA,78,Daily ICU occupancy per million,7.736
Italy,ITA,79,Daily ICU occupancy per million,7.67
Italy,ITA,80,Daily ICU occupancy per million,7.537
Italy,ITA,81,Daily ICU occupancy per million,7.719
Italy,ITA,82,Daily ICU occupancy per million,7.405
Italy,ITA,83,Daily ICU occupancy per million,7.405
Italy,ITA,84,Daily ICU occupancy per million,7.487
Italy,ITA,85,Daily ICU occupancy per million,7.686
Italy,ITA,86,Daily ICU occupancy per million,8.067
Italy,ITA,87,Daily ICU occupancy per million,8.067
Italy,ITA,88,Daily ICU occupancy per million,7.968
Italy,ITA,89,Daily ICU occupancy per million,7.753
Italy,ITA,90,Daily ICU occupancy per million,7.885
Italy,ITA,91,Daily ICU occupancy per million,8.167
Italy,ITA,92,Daily ICU occupancy per million,8.1
Italy,ITA,93,Daily ICU occupancy per million,8.001
Italy,ITA,94,Daily ICU occupancy per million,7.802
Italy,ITA,95,Daily ICU occupancy per million,7.719
Italy,ITA,96,Daily ICU occupancy per million,7.802
Italy,ITA,97,Daily ICU occupancy per million,7.653
Italy,ITA,98,Daily ICU occupancy per million,7.653
Italy,ITA,99,Daily ICU occupancy per million,7.703
Italy,ITA,100,Daily ICU occupancy per million,7.719
Italy,ITA,101,Daily ICU occupancy per million,7.67
Italy,ITA,102,Daily ICU occupancy per million,7.438
Italy,ITA,103,Daily ICU occupancy per million,6.957
Italy,ITA,104,Daily ICU occupancy per million,6.941
Italy,ITA,105,Daily ICU occupancy per million,6.808
Italy,ITA,106,Daily ICU occupancy per million,6.676
Italy,ITA,107,Daily ICU occupancy per million,6.808
Italy,ITA,108,Daily ICU occupancy per million,6.991
Italy,ITA,109,Daily ICU occupancy per million,6.841
Italy,ITA,110,Daily ICU occupancy per million,6.875
Italy,ITA,111,Daily ICU occupancy per million,6.808
Japan,JPN,0,Daily ICU occupancy per million,1.214
Japan,JPN,1,Daily ICU occupancy per million,3.253
Japan,JPN,2,Daily ICU occupancy per million,5.442
Japan,JPN,3,Daily ICU occupancy per million,8.933
Japan,JPN,4,Daily ICU occupancy per million,11.424
Japan,JPN,5,Daily ICU occupancy per million,14.645
Japan,JPN,6,Daily ICU occupancy per million,16.224
Japan,JPN,7,Daily ICU occupancy per million,16.977
Japan,JPN,8,Daily ICU occupancy per million,16.001
Japan,JPN,9,Daily ICU occupancy per million,14.264
Japan,JPN,10,Daily ICU occupancy per million,12.17
Japan,JPN,11,Daily ICU occupancy per million,9.163
Japan,JPN,12,Daily ICU occupancy per million,7.029
Japan,JPN,13,Daily ICU occupancy per million,6.513
Japan,JPN,14,Daily ICU occupancy per million,6.624
Japan,JPN,15,Daily ICU occupancy per million,5.839
Latvia,LVA,0,Daily ICU occupancy per million,42.851
Latvia,LVA,1,Daily ICU occupancy per million,41.78
Latvia,LVA,2,Daily ICU occupancy per million,49.814
Latvia,LVA,3,Daily ICU occupancy per million,48.207
Latvia,LVA,4,Daily ICU occupancy per million,48.207
Latvia,LVA,5,Daily ICU occupancy per million,49.279
Latvia,LVA,6,Daily ICU occupancy per million,47.672
Latvia,LVA,7,Daily ICU occupancy per million,48.207
Latvia,LVA,8,Daily ICU occupancy per million,61.598
Latvia,LVA,9,Daily ICU occupancy per million,51.957
Latvia,LVA,10,Daily ICU occupancy per million,42.851
Latvia,LVA,11,Daily ICU occupancy per million,34.816
Latvia,LVA,12,Daily ICU occupancy per million,29.996
Latvia,LVA,13,Daily ICU occupancy per million,22.497
Latvia,LVA,14,Daily ICU occupancy per million,23.568
Latvia,LVA,15,Daily ICU occupancy per million,13.927
Luxembourg,LUX,0,Daily ICU occupancy per million,29.93
Luxembourg,LUX,1,Daily ICU occupancy per million,33.081
Luxembourg,LUX,2,Daily ICU occupancy per million,31.505
Luxembourg,LUX,3,Daily ICU occupancy per million,29.93
Luxembourg,LUX,4,Daily ICU occupancy per million,31.505
Luxembourg,LUX,5,Daily ICU occupancy per million,34.656
Luxembourg,LUX,6,Daily ICU occupancy per million,34.656
Luxembourg,LUX,7,Daily ICU occupancy per million,31.505
Luxembourg,LUX,8,Daily ICU occupancy per million,31.505
Luxembourg,LUX,9,Daily ICU occupancy per million,28.355
Luxembourg,LUX,10,Daily ICU occupancy per million,29.93
Luxembourg,LUX,11,Daily ICU occupancy per million,31.505
Luxembourg,LUX,12,Daily ICU occupancy per million,28.355
Luxembourg,LUX,13,Daily ICU occupancy per million,28.355
Luxembourg,LUX,14,Daily ICU occupancy per million,33.081
Luxembourg,LUX,15,Daily ICU occupancy per million,31.505
Luxembourg,LUX,16,Daily ICU occupancy per million,29.93
Luxembourg,LUX,17,Daily ICU occupancy per million,23.629
Luxembourg,LUX,18,Daily ICU occupancy per million,23.629
Luxembourg,LUX,19,Daily ICU occupancy per million,20.478
Luxembourg,LUX,20,Daily ICU occupancy per million,18.903
Luxembourg,LUX,21,Daily ICU occupancy per million,22.054
Luxembourg,LUX,22,Daily ICU occupancy per million,17.328
Luxembourg,LUX,23,Daily ICU occupancy per million,17.328
Luxembourg,LUX,24,Daily ICU occupancy per million,18.903
Luxembourg,LUX,25,Daily ICU occupancy per million,20.478
Luxembourg,LUX,26,Daily ICU occupancy per million,15.753
Luxembourg,LUX,27,Daily ICU occupancy per million,12.602
Luxembourg,LUX,28,Daily ICU occupancy per million,12.602
Luxembourg,LUX,29,Daily ICU occupancy per million,12.602
Luxembourg,LUX,30,Daily ICU occupancy per million,14.177
Luxembourg,LUX,31,Daily ICU occupancy per million,20.478
Luxembourg,LUX,32,Daily ICU occupancy per million,18.903
Luxembourg,LUX,33,Daily ICU occupancy per million,17.328
Luxembourg,LUX,34,Daily ICU occupancy per million,15.753
Luxembourg,LUX,35,Daily ICU occupancy per million,14.177
Luxembourg,LUX,36,Daily ICU occupancy per million,17.328
Luxembourg,LUX,37,Daily ICU occupancy per million,15.753
Luxembourg,LUX,38,Daily ICU occupancy per million,12.602
Luxembourg,LUX,39,Daily ICU occupancy per million,14.177
Luxembourg,LUX,40,Daily ICU occupancy per million,14.177
Luxembourg,LUX,41,Daily ICU occupancy per million,17.328
Luxembourg,LUX,42,Daily ICU occupancy per million,17.328
Luxembourg,LUX,43,Daily ICU occupancy per million,18.903
Luxembourg,LUX,44,Daily ICU occupancy per million,17.328
Luxembourg,LUX,45,Daily ICU occupancy per million,14.177
Luxembourg,LUX,46,Daily ICU occupancy per million,15.753
Luxembourg,LUX,47,Daily ICU occupancy per million,12.602
Luxembourg,LUX,48,Daily ICU occupancy per million,12.602
Luxembourg,LUX,49,Daily ICU occupancy per million,14.177
Luxembourg,LUX,50,Daily ICU occupancy per million,14.177
Luxembourg,LUX,51,Daily ICU occupancy per million,14.177
Luxembourg,LUX,52,Daily ICU occupancy per million,14.177
Luxembourg,LUX,53,Daily ICU occupancy per million,9.452
Luxembourg,LUX,54,Daily ICU occupancy per million,12.602
Luxembourg,LUX,55,Daily ICU occupancy per million,9.452
Luxembourg,LUX,56,Daily ICU occupancy per million,9.452
Luxembourg,LUX,57,Daily ICU occupancy per million,9.452
Luxembourg,LUX,58,Daily ICU occupancy per million,9.452
Luxembourg,LUX,59,Daily ICU occupancy per million,9.452
Luxembourg,LUX,60,Daily ICU occupancy per million,9.452
Luxembourg,LUX,61,Daily ICU occupancy per million,7.876
Luxembourg,LUX,62,Daily ICU occupancy per million,9.452
Luxembourg,LUX,63,Daily ICU occupancy per million,7.876
Luxembourg,LUX,64,Daily ICU occupancy per million,7.876
Luxembourg,LUX,65,Daily ICU occupancy per million,7.876
Luxembourg,LUX,66,Daily ICU occupancy per million,7.876
Luxembourg,LUX,67,Daily ICU occupancy per million,7.876
Luxembourg,LUX,68,Daily ICU occupancy per million,6.301
Luxembourg,LUX,69,Daily ICU occupancy per million,4.726
Luxembourg,LUX,70,Daily ICU occupancy per million,4.726
Luxembourg,LUX,71,Daily ICU occupancy per million,4.726
Luxembourg,LUX,72,Daily ICU occupancy per million,4.726
Luxembourg,LUX,73,Daily ICU occupancy per million,6.301
Luxembourg,LUX,74,Daily ICU occupancy per million,6.301
Luxembourg,LUX,75,Daily ICU occupancy per million,6.301
Luxembourg,LUX,76,Daily ICU occupancy per million,6.301
Luxembourg,LUX,77,Daily ICU occupancy per million,3.151
Luxembourg,LUX,78,Daily ICU occupancy per million,4.726
Luxembourg,LUX,79,Daily ICU occupancy per million,6.301
Luxembourg,LUX,80,Daily ICU occupancy per million,6.301
Luxembourg,LUX,81,Daily ICU occupancy per million,4.726
Luxembourg,LUX,82,Daily ICU occupancy per million,4.726
Luxembourg,LUX,83,Daily ICU occupancy per million,6.301
Luxembourg,LUX,84,Daily ICU occupancy per million,7.876
Luxembourg,LUX,85,Daily ICU occupancy per million,6.301
Luxembourg,LUX,86,Daily ICU occupancy per million,4.726
Luxembourg,LUX,87,Daily ICU occupancy per million,6.301
Luxembourg,LUX,88,Daily ICU occupancy per million,6.301
Luxembourg,LUX,89,Daily ICU occupancy per million,4.726
Luxembourg,LUX,90,Daily ICU occupancy per million,4.726
Luxembourg,LUX,91,Daily ICU occupancy per million,4.726
Luxembourg,LUX,92,Daily ICU occupancy per million,4.726
Luxembourg,LUX,93,Daily ICU occupancy per million,4.726
Luxembourg,LUX,94,Daily ICU occupancy per million,7.876
Luxembourg,LUX,95,Daily ICU occupancy per million,6.301
Luxembourg,LUX,96,Daily ICU occupancy per million,6.301
Luxembourg,LUX,97,Daily ICU occupancy per million,7.876
Luxembourg,LUX,98,Daily ICU occupancy per million,4.726
Luxembourg,LUX,99,Daily ICU occupancy per million,4.726
Luxembourg,LUX,100,Daily ICU occupancy per million,4.726
Luxembourg,LUX,101,Daily ICU occupancy per million,4.726
Luxembourg,LUX,102,Daily ICU occupancy per million,4.726
Luxembourg,LUX,103,Daily ICU occupancy per million,6.301
Luxembourg,LUX,104,Daily ICU occupancy per million,4.726
Luxembourg,LUX,105,Daily ICU occupancy per million,3.151
Luxembourg,LUX,106,Daily ICU occupancy per million,3.151
Malaysia,MYS,0,Daily ICU occupancy per million,8.329
Malaysia,MYS,1,Daily ICU occupancy per million,8.665
Malaysia,MYS,2,Daily ICU occupancy per million,8.085
Malaysia,MYS,3,Daily ICU occupancy per million,7.689
Malaysia,MYS,4,Daily ICU occupancy per million,7.841
Malaysia,MYS,5,Daily ICU occupancy per million,7.719
Malaysia,MYS,6,Daily ICU occupancy per million,7.75
Malaysia,MYS,7,Daily ICU occupancy per million,7.719
Malaysia,MYS,8,Daily ICU occupancy per million,7.597
Malaysia,MYS,9,Daily ICU occupancy per million,7.719
Malaysia,MYS,10,Daily ICU occupancy per million,6.987
Malaysia,MYS,11,Daily ICU occupancy per million,6.56
Malaysia,MYS,12,Daily ICU occupancy per million,6.041
Malaysia,MYS,13,Daily ICU occupancy per million,6.224
Malaysia,MYS,14,Daily ICU occupancy per million,5.888
Malaysia,MYS,15,Daily ICU occupancy per million,5.705
Malaysia,MYS,16,Daily ICU occupancy per million,5.614
Malaysia,MYS,17,Daily ICU occupancy per million,5.583
Malaysia,MYS,18,Daily ICU occupancy per million,4.943
Malaysia,MYS,19,Daily ICU occupancy per million,4.882
Malaysia,MYS,20,Daily ICU occupancy per million,4.546
Malaysia,MYS,21,Daily ICU occupancy per million,4.302
Malaysia,MYS,22,Daily ICU occupancy per million,4.363
Malaysia,MYS,23,Daily ICU occupancy per million,4.454
Malaysia,MYS,24,Daily ICU occupancy per million,3.997
Malaysia,MYS,25,Daily ICU occupancy per million,3.936
Malaysia,MYS,26,Daily ICU occupancy per million,3.783
Malaysia,MYS,27,Daily ICU occupancy per million,3.875
Malaysia,MYS,28,Daily ICU occupancy per million,3.631
Malaysia,MYS,29,Daily ICU occupancy per million,3.661
Malaysia,MYS,30,Daily ICU occupancy per million,3.478
Malaysia,MYS,31,Daily ICU occupancy per million,3.448
Malaysia,MYS,32,Daily ICU occupancy per million,3.417
Malaysia,MYS,33,Daily ICU occupancy per million,3.478
Malaysia,MYS,34,Daily ICU occupancy per million,3.478
Malaysia,MYS,35,Daily ICU occupancy per million,3.753
Malaysia,MYS,36,Daily ICU occupancy per million,4.18
Malaysia,MYS,37,Daily ICU occupancy per million,4.119
Malaysia,MYS,38,Daily ICU occupancy per million,4.21
Malaysia,MYS,39,Daily ICU occupancy per million,4.485
Malaysia,MYS,40,Daily ICU occupancy per million,4.821
Malaysia,MYS,41,Daily ICU occupancy per million,4.76
Malaysia,MYS,42,Daily ICU occupancy per million,5.37
Malaysia,MYS,43,Daily ICU occupancy per million,5.705
Malaysia,MYS,44,Daily ICU occupancy per million,6.071
Malaysia,MYS,45,Daily ICU occupancy per million,5.919
Malaysia,MYS,46,Daily ICU occupancy per million,6.224
Malaysia,MYS,47,Daily ICU occupancy per million,6.59
Malaysia,MYS,48,Daily ICU occupancy per million,7.17
Malaysia,MYS,49,Daily ICU occupancy per million,7.261
Malaysia,MYS,50,Daily ICU occupancy per million,7.536
Malaysia,MYS,51,Daily ICU occupancy per million,8.299
Malaysia,MYS,52,Daily ICU occupancy per million,8.726
Malaysia,MYS,53,Daily ICU occupancy per million,9.306
Malaysia,MYS,54,Daily ICU occupancy per million,9.977
Malaysia,MYS,55,Daily ICU occupancy per million,10.129
Malaysia,MYS,56,Daily ICU occupancy per million,10.617
Malaysia,MYS,57,Daily ICU occupancy per million,10.77
Malaysia,MYS,58,Daily ICU occupancy per million,11.014
Malaysia,MYS,59,Daily ICU occupancy per million,11.411
Malaysia,MYS,60,Daily ICU occupancy per million,10.984
Malaysia,MYS,61,Daily ICU occupancy per million,10.831
Malaysia,MYS,62,Daily ICU occupancy per million,10.617
Malaysia,MYS,63,Daily ICU occupancy per million,11.35
Malaysia,MYS,64,Daily ICU occupancy per million,11.594
Malaysia,MYS,65,Daily ICU occupancy per million,11.228
Malaysia,MYS,66,Daily ICU occupancy per million,11.38
Malaysia,MYS,67,Daily ICU occupancy per million,11.838
Malaysia,MYS,68,Daily ICU occupancy per million,11.868
Malaysia,MYS,69,Daily ICU occupancy per million,11.594
Malaysia,MYS,70,Daily ICU occupancy per million,11.197
Malaysia,MYS,71,Daily ICU occupancy per million,11.716
Malaysia,MYS,72,Daily ICU occupancy per million,11.838
Malaysia,MYS,73,Daily ICU occupancy per million,11.472
Malaysia,MYS,74,Daily ICU occupancy per million,11.411
Malaysia,MYS,75,Daily ICU occupancy per million,11.38
Malaysia,MYS,76,Daily ICU occupancy per million,11.685
Malaysia,MYS,77,Daily ICU occupancy per million,11.899
Malaysia,MYS,78,Daily ICU occupancy per million,11.289
Malaysia,MYS,79,Daily ICU occupancy per million,10.923
Malaysia,MYS,80,Daily ICU occupancy per million,10.465
Malaysia,MYS,81,Daily ICU occupancy per million,10.129
Malaysia,MYS,82,Daily ICU occupancy per million,9.794
Malaysia,MYS,83,Daily ICU occupancy per million,8.878
Malaysia,MYS,84,Daily ICU occupancy per million,9.214
Malaysia,MYS,85,Daily ICU occupancy per million,9.122
Malaysia,MYS,86,Daily ICU occupancy per million,8.787
Malaysia,MYS,87,Daily ICU occupancy per million,8.604
Malaysia,MYS,88,Daily ICU occupancy per million,8.39
Malaysia,MYS,89,Daily ICU occupancy per million,8.146
Malaysia,MYS,90,Daily ICU occupancy per million,7.902
Malaysia,MYS,91,Daily ICU occupancy per million,7.963
Malaysia,MYS,92,Daily ICU occupancy per million,7.811
Malaysia,MYS,93,Daily ICU occupancy per million,7.2
Malaysia,MYS,94,Daily ICU occupancy per million,7.139
Malaysia,MYS,95,Daily ICU occupancy per million,6.743
Malaysia,MYS,96,Daily ICU occupancy per million,6.01
Malaysia,MYS,97,Daily ICU occupancy per million,6.285
Malaysia,MYS,98,Daily ICU occupancy per million,5.949
Malaysia,MYS,99,Daily ICU occupancy per million,5.309
Malaysia,MYS,100,Daily ICU occupancy per million,5.309
Malaysia,MYS,101,Daily ICU occupancy per million,4.668
Malaysia,MYS,102,Daily ICU occupancy per million,4.912
Malaysia,MYS,103,Daily ICU occupancy per million,4.699
Malaysia,MYS,104,Daily ICU occupancy per million,4.638
Malaysia,MYS,105,Daily ICU occupancy per million,4.088
Malaysia,MYS,106,Daily ICU occupancy per million,3.844
Malaysia,MYS,107,Daily ICU occupancy per million,3.356
Malaysia,MYS,108,Daily ICU occupancy per million,2.959
Malaysia,MYS,109,Daily ICU occupancy per million,2.959
Malaysia,MYS,110,Daily ICU occupancy per million,2.807
Malta,MLT,0,Daily ICU occupancy per million,13.563
Malta,MLT,1,Daily ICU occupancy per million,13.563
Malta,MLT,2,Daily ICU occupancy per million,13.563
Malta,MLT,3,Daily ICU occupancy per million,9.688
Malta,MLT,4,Daily ICU occupancy per million,9.688
Malta,MLT,5,Daily ICU occupancy per million,13.563
Malta,MLT,6,Daily ICU occupancy per million,11.626
Malta,MLT,7,Daily ICU occupancy per million,13.563
Malta,MLT,8,Daily ICU occupancy per million,13.563
Malta,MLT,9,Daily ICU occupancy per million,17.438
Malta,MLT,10,Daily ICU occupancy per million,17.438
Malta,MLT,11,Daily ICU occupancy per million,17.438
Malta,MLT,12,Daily ICU occupancy per million,5.813
Malta,MLT,13,Daily ICU occupancy per million,13.563
Malta,MLT,14,Daily ICU occupancy per million,9.688
Malta,MLT,15,Daily ICU occupancy per million,11.626
Malta,MLT,16,Daily ICU occupancy per million,9.688
Malta,MLT,17,Daily ICU occupancy per million,9.688
